,length_ms,zero_crossings_sum,std,kur,skew,mfcc_mean,mfcc_std,mfcc_max,sc_mean,sc_std,sc_min,sc_max,sc_kur,sc_skew,stft_std,stft_min,stft_kur,stft_skew,vocal_channel,emotion,emotional_intensity,statement,repetition,sex
634,5539,13227,0.013673665,5.574078434408213,0.1139759461656729,-35.50384,133.33783,181.30884,3478.463781685245,3310.812803925103,785.044628310952,11856.528877442655,-0.2106980556291375,1.0778146400088249,0.34857595,-0.004877820077137631,-0.6508578122965107,0.9367062944270924,song,sad,strong,Dogs are sitting by the door,1st,F
635,3637,10283,0.014669674,8.830271389227171,-0.3401709215768457,-31.953228,139.08888,240.85657,6403.691649384521,4506.675800772908,1054.1394017501448,12144.311984113132,-1.7033778591640596,0.0404455737924627,0.34750724,0.0002315347804536707,-1.4325693362179628,-0.1421140964069003,speech,angry,normal,Dogs are sitting by the door,2nd,F
636,3504,8189,0.0013515588,8.086436060869572,-0.6336492856086888,-40.21921,183.57349,170.61362,4856.583457682292,4207.267148151202,880.3483614886865,12077.565973763129,-1.4685927185731853,0.3353388065878041,0.3704953,-0.006361511593256614,-1.5394205843517963,0.2201698681279025,speech,calm,normal,Dogs are sitting by the door,2nd,F
637,3437,8905,0.003252964,14.148838756597872,-0.5197407651768055,-37.20209,168.67996,206.19644,4530.680889606859,4093.097371616009,758.8604586254064,11999.999951804057,-1.52737798668573,0.3627836505169711,0.37064058,-0.006648659278860803,-1.4948428210140474,0.3199116940509348,speech,neutral,normal,Dogs are sitting by the door,1st,F
638,3470,9127,0.009757246,6.662526316100568,-0.3448992219037841,-31.341402,143.80556,206.24069,6015.786162619169,4246.477761424077,1041.2664019470403,12177.37752899724,-1.4808565014648667,0.2211407137864117,0.3597883,-0.0023898242936165118,-1.4883722759593858,-0.0887516465201772,speech,fearful,normal,Dogs are sitting by the door,1st,F
639,4938,17215,0.03880561,6.897868447255721,0.2750027901005339,-29.755348,110.57516,147.01566,4257.490736917894,2951.114239273932,916.5893357218325,12009.83838333076,-0.7636909324162953,0.5797486128127117,0.34603795,-0.003856182693218989,-0.939872731998992,0.7017568726965745,song,happy,strong,Dogs are sitting by the door,1st,F
640,3537,10642,0.0047343755,7.319978785738554,-0.1301030585837374,-29.693285,162.79466,215.8515,5899.074037545963,3130.1371387331487,1092.0733509619197,12270.574115371946,-1.438182217791638,-0.1918899013404959,0.3320068,0.000363907,-1.312954392337664,-0.1905954085800267,speech,neutral,normal,Dogs are sitting by the door,1st,F
641,4204,19417,0.028542953,8.62021652148855,0.2413368869160453,-28.694975,120.88633,202.92834,5044.967425134872,2840.279610581236,1005.706558198492,10169.217717924295,-1.4469247178585616,0.0662116002692375,0.3250451,0.0013336011860625822,-1.1235864041524757,0.336087104134856,speech,angry,normal,Dogs are sitting by the door,2nd,F
642,3937,19171,0.021683749,18.96877871911388,0.5023541410800957,-30.650938,125.331024,202.1249,5738.453283539101,3251.076994619661,1089.0553238343095,11852.13862456146,-1.3153772367848289,0.0660237210878358,0.335968,-0.00042437212891156123,-1.2706817914864688,0.2484888355221995,speech,fearful,normal,Dogs are sitting by the door,1st,F
643,3470,9019,0.0027513904,5.527303665318939,-0.6393114365107643,-30.225248,170.71407,208.8329,5763.27428310883,2867.5209840147795,1168.3929119586587,11133.731561289536,-1.4434251432160288,-0.1469930990642348,0.33238065,0.0013271339,-1.2773439225517804,-0.331189187605313,speech,calm,normal,Dogs are sitting by the door,2nd,F
644,4838,14329,0.009946804,6.625518390357726,-0.448014173579356,-31.446135,144.84932,182.63638,5325.522200283338,3036.617150062125,966.9746881270491,11644.289530945343,-1.5470938553259737,0.1925900239863867,0.36641702,7.794682e-05,-1.515566541620252,0.1685643186597543,song,sad,strong,Dogs are sitting by the door,1st,F
645,5072,13739,0.0122743845,5.700666005814917,-0.8927564692236746,-31.827848,142.90154,148.86642,5280.562046506809,2742.204853152887,1083.0703516172912,10805.994810750004,-1.321517314543757,0.2860665869832642,0.3712431,1.3706929e-05,-1.502243772613759,0.2361949097848985,song,sad,normal,Kids are talking by the door,1st,F
646,3737,9617,0.0022728918,7.355547388865228,-1.0544275754367507,-30.696201,169.30414,201.04901,5671.786690129937,2845.806471921057,1018.821598447502,10966.636887884824,-1.456345829578117,-0.0390375257971071,0.33782485,0.00084673794,-1.361173466953878,-0.2562385090339996,speech,calm,strong,Kids are talking by the door,2nd,F
647,3837,16195,0.059659615,11.51787890120924,0.373348381421806,-25.79564,104.84514,158.14044,4567.156249316309,3326.44255327816,902.072033314082,11999.895488804526,-0.9721868610376512,0.4121957978138065,0.34889266,-0.004845149499784986,-1.0795252341955008,0.6055595334400437,speech,fearful,strong,Kids are talking by the door,1st,F
648,4371,14733,0.04120069,14.649308323723478,0.2073775500669096,-27.58,114.074554,184.41759,4657.776492477037,3833.30110899216,888.795456484046,12056.455615886503,-1.2057746909536882,0.4925720901708632,0.35646817,-0.004899116344948835,-1.360458469443761,0.3845167744991334,speech,angry,strong,Kids are talking by the door,2nd,F
649,4838,14573,0.023651617,5.776118957945908,0.0236000819592533,-32.099575,125.491684,162.25992,5133.846121207891,3253.1502286924733,1087.9319093669085,11921.623658680945,-1.2992497853273846,0.5534289939055494,0.35635746,8.016306e-05,-1.3876810020427697,0.318537162714138,song,happy,normal,Kids are talking by the door,1st,F
650,3737,16285,0.031042352,13.923344577774856,0.2382213502101728,-28.193054,115.935074,186.02185,6381.594259685752,3355.882913233236,1330.8163894990728,12086.720751130542,-1.276454485408279,0.1975343596912816,0.32416737,0.00015866589,-1.3082662088790182,0.0605470938125262,speech,fearful,strong,Kids are talking by the door,1st,F
651,4071,8199,0.0008005288,8.650554141075405,-0.3706644918547934,-41.300293,190.30898,164.71823,4622.275878353831,4019.500897030144,877.3525367641577,12113.639686945888,-1.1415247968338378,0.4974855596961409,0.36654758,-0.005658487581234334,-1.477443777132136,0.3090270947535775,speech,calm,strong,Kids are talking by the door,2nd,F
652,3770,12791,0.12572533,10.136053787377785,0.0509495254503248,-22.762182,94.70518,133.4047,7278.134509124964,3657.170895352097,1280.608633955439,15163.074488534709,-1.4887299631983208,0.1028049857241573,0.34837428,-0.0001852334343066548,-1.4069897907447944,0.0831520001473378,speech,angry,strong,Kids are talking by the door,2nd,F
653,5105,9561,0.0060771517,3.755375464603513,-0.4068588023408145,-39.701874,151.13675,144.28809,3909.789944932436,3736.971706652406,878.9048701675825,12001.478433704548,-0.5057483616649265,0.9813362503370446,0.35746276,-0.006199454920912416,-0.8470881170266571,0.8562270066457957,song,sad,normal,Kids are talking by the door,1st,F
654,4838,13679,0.0136604905,3.728525676356053,-0.4537391304621707,-36.21859,139.38368,176.9441,4234.296897869587,3330.075785031088,860.9526874768907,11999.999972060325,-1.0706536350849063,0.6399102095467076,0.35085672,-0.00486431944382423,-0.8984560893741449,0.771480739513187,song,calm,strong,Dogs are sitting by the door,2nd,F
655,3437,14073,0.012872548,10.23266421239476,-0.091202047217181,-33.439125,141.94951,222.04279,4878.5627558124825,3674.255938940052,813.6498358931741,11968.151505948485,-1.501085112429074,0.1336061825694718,0.35259268,-0.004385643719652774,-1.3750620825507178,0.2763923763235842,speech,sad,normal,Dogs are sitting by the door,1st,F
656,4271,22167,0.014425875,8.004347739912598,-0.0525277009784511,-26.104534,130.16852,211.70068,5328.257330470435,3031.5745597000755,1108.437944514539,10621.861976062406,-1.3967167355667145,0.4185904187954428,0.33618537,0.00048540422,-1.3943111695606447,0.1971531501007042,speech,disgust,normal,Dogs are sitting by the door,2nd,F
657,3537,16240,0.009113578,7.14712467613896,-0.4223874181473956,-27.833956,145.60434,221.94823,5374.285939273616,2748.839140476701,972.656624785838,11142.073710953176,-1.3217069585366297,-0.2187944166573663,0.31131816,0.0004905371,-1.1341439730119265,0.1046967593498961,speech,sad,normal,Dogs are sitting by the door,1st,F
658,3804,17839,0.016058154,13.375610062452123,-0.3396471529458582,-29.376411,132.96506,175.5048,6918.807048568829,3578.890043010083,1143.2701601876722,12255.32433872405,-1.504065872055616,-0.2544683003237135,0.33405957,0.00030340048,-1.333611189133724,-0.0928270258194885,speech,disgust,normal,Dogs are sitting by the door,2nd,F
659,5372,21261,0.03709473,6.666884414919663,0.0637453385018649,-29.60822,113.42735,140.06203,4169.793138483734,3009.84218803475,922.2635125229872,10369.147499547636,-1.0759344181320458,0.7221929899440227,0.35343966,1.3772918e-05,-1.1125489823476784,0.6031223510309615,song,calm,strong,Dogs are sitting by the door,2nd,F
660,3770,18449,0.020210303,11.98821501366214,0.2220962762466668,-27.40244,115.94658,194.79062,5468.312385780801,3173.433077821429,1415.4244791770427,12162.341762390382,-0.4247531051597981,0.9166996570857076,0.33238804,0.0009545398,-1.3413313235781854,0.2141528435486195,song,fearful,strong,Dogs are sitting by the door,1st,F
661,3403,12729,0.01109175,12.185853971423782,-0.0678144175999959,-33.88881,140.94849,194.6575,5673.280779610214,3861.486032367164,1012.082384506613,12000.000030733643,-1.3765641921097804,0.0895281188036673,0.34931612,-0.002918072097667414,-1.3959658014353065,0.2119659855750042,speech,happy,normal,Dogs are sitting by the door,1st,F
662,4371,18705,0.04635526,10.32520203932393,0.2181388669049468,-27.351772,110.7835,179.4934,5394.349524368736,3665.3529601191535,1086.9953600072658,12000.000352738423,-1.2810832367306244,0.3513119431905129,0.35060954,-0.0019013996339864985,-1.4063043521094174,0.2332875426851116,song,angry,strong,Dogs are sitting by the door,2nd,F
663,4304,11435,0.021575272,8.97187502106593,0.1852855133782656,-32.013412,128.7557,199.07722,6271.875759073171,3855.468674664168,1125.817250104465,12010.994767223425,-1.6779392347630615,0.111612231171691,0.35620052,-0.001549120964187859,-1.492930847079489,-0.1256422890469901,speech,angry,normal,Kids are talking by the door,2nd,F
664,3770,15635,0.04061196,16.147808528555615,0.4582563601210318,-25.94823,112.25699,156.82983,5216.280119029274,3879.6067619264713,1005.4080774976392,12276.30338983135,-1.3317978496123068,0.2927181379253525,0.35411882,-0.004562076568848862,-1.3563178638811693,0.3743753326242207,speech,happy,strong,Kids are talking by the door,1st,F
665,4404,17897,0.00936695,7.028764024068844,-0.048378008700108,-33.005737,138.57349,176.93973,5383.496823232522,3041.365019955062,1298.3018564204058,12030.460726795014,-0.9748948390569292,0.4425774850273362,0.33669463,0.00015001785,-1.1670173152758316,0.4017538530508883,speech,fearful,normal,Kids are talking by the door,1st,F
666,4972,18985,0.040064182,4.707062117437746,0.1441542897853885,-28.675556,111.57081,161.14705,4059.632956007986,2663.9781632896334,862.5470023346206,10846.360787352736,-0.2736900854242945,0.959465872753832,0.34384158,1.9148076e-05,-0.9152066155348972,0.6995932762890779,song,calm,normal,Kids are talking by the door,2nd,F
667,4371,11515,0.017033711,4.52172726567126,-0.1865059617228899,-35.310387,137.5959,160.24625,4147.568968134083,3328.340168056403,810.4738237261732,11820.280238981668,-1.248860546502525,0.509224829176344,0.35316896,-0.005305763194944317,-1.1355680505177312,0.5991419190953555,song,neutral,normal,Kids are talking by the door,1st,F
668,3504,15907,0.020786708,9.672961185062892,0.2639796234099416,-25.854174,127.57279,228.35289,5142.909245370468,2956.517941887077,700.7614528128911,12547.546193022592,-1.3334865950921078,0.1290124659872978,0.3304929,0.00029554783,-1.3411167915345723,0.0627522769666806,speech,sad,strong,Kids are talking by the door,1st,F
669,4037,14007,0.023362977,15.03267475812267,-0.1381505233344767,-29.376305,126.25054,177.8049,5219.83476296311,3486.18884613218,938.8282779696591,12000.00002165325,-1.3899149806255802,0.1235662167710363,0.344352,-0.0020538143517984993,-1.3597959676578275,0.2318220703373355,speech,disgust,strong,Kids are talking by the door,2nd,F
670,3670,14087,0.021264836,8.56291250006721,-0.0230273251882387,-30.152042,129.98862,201.33269,4969.699139885434,3681.2368678114913,874.3080136968512,12045.641596392676,-1.327465223480686,0.2340836208471499,0.35925347,-0.005091849168659003,-1.3803400407972577,0.3421580905953237,speech,sad,strong,Kids are talking by the door,1st,F
671,4538,18724,0.0365551,7.736496461447869,0.3677953290437371,-25.098923,109.502945,186.70667,4124.371851369256,2363.3096400166824,565.7157952693907,10194.905830248596,-0.4244019936513759,0.6858863218301696,0.32146057,0.00026526293,-1.0284565891847754,0.4607496034547227,speech,disgust,strong,Kids are talking by the door,2nd,F
672,4605,11937,0.018515952,5.198852224453219,-0.1691209808080692,-34.616653,134.4461,173.55884,3901.9635624157168,3211.88433261625,793.8974199549476,11750.169825634828,-0.8495545240327451,0.728797731569476,0.35087988,-0.004920535089452598,-1.0428032137812973,0.6635386217516914,song,calm,normal,Kids are talking by the door,2nd,F
673,4938,18100,0.046033494,3.31063092611178,0.4619487298327604,-29.368034,112.05434,165.30132,4215.979520745186,2620.473899289286,828.475003872263,10278.044050323757,-0.5714805686796098,0.8020167619243322,0.33640918,1.2778986e-05,-0.7756197173655073,0.7552184355818313,song,neutral,normal,Kids are talking by the door,1st,F
674,4338,13253,0.058587775,12.056455778540313,0.0752437167020633,-24.526445,107.87248,172.0379,5019.798682395432,2793.9194730148606,1165.909352870493,11242.111826551336,-1.1969335483472083,0.3919405246601007,0.33816066,0.00023579353,-1.351475992418364,0.1411450705378026,song,angry,strong,Kids are talking by the door,2nd,F
675,4104,14037,0.009860456,22.877583833093336,0.4303892281397223,-31.17167,135.79253,218.49036,4985.5939476367,3611.873215473765,857.4264731229524,12008.931332467751,-1.417603731211981,0.2340152653780419,0.33511084,-0.0006705565638621645,-1.2514878080145773,0.2757405202129845,speech,disgust,normal,Kids are talking by the door,2nd,F
676,3504,10667,0.006063375,12.625638875191203,0.0067275353759382,-28.884802,156.27405,239.61609,5651.952475112091,3039.794239656072,885.0286315188928,11151.593406482774,-1.4980818129887703,-0.2053870892187968,0.31585765,0.00037729446,-1.226808613899533,-0.2207609926514205,speech,happy,normal,Kids are talking by the door,1st,F
677,4104,11091,0.0033712224,22.34619098309808,-0.3630898645003494,-35.606003,159.74226,183.08182,4886.102192103746,3744.2613912253055,890.8034469684708,12048.318572692126,-1.2373051104663202,0.3400069570991078,0.35115808,-0.002902554842070854,-1.3679106844650657,0.2272173523174122,speech,sad,normal,Kids are talking by the door,1st,F
678,4605,17622,0.027619516,11.756404369332468,-0.4385024659968707,-26.878723,115.34235,180.31717,4958.3318438356455,2819.379209698488,1186.369784732934,10817.312113097983,-1.0416481113777285,0.6404041649681559,0.3329375,0.0004022375,-1.1484760372785698,0.421307834814348,song,fearful,strong,Kids are talking by the door,1st,F
679,5639,13509,0.011906273,5.284189598635381,-0.1376074202799706,-35.999954,138.30016,151.09245,4559.170878366168,3420.304133016725,985.2261076471067,12000.00012293458,-1.0367076857448878,0.6907678569209055,0.36289316,-0.0056949429490014,-1.1620911452207523,0.6128986728293558,song,calm,strong,Kids are talking by the door,2nd,F
680,3837,18340,0.050238766,10.225665595395238,0.3668812436792431,-24.193096,98.854225,166.74806,4337.318390233426,1681.3264094207254,1126.799690740615,10834.218931780855,0.5429093260032745,0.6109156156440112,0.31811032,0.0002901681,-0.8679907310280699,0.5752665689215685,song,fearful,strong,Kids are talking by the door,1st,F
681,4071,9531,0.013823997,22.638993112494816,0.1140717024290143,-29.73151,131.874,229.8602,6252.4045957358685,4240.409264353724,1053.570857780766,12016.6178023048,-1.537439912213948,0.1631288223549489,0.33867317,0.0018947341491775804,-1.3822655844865512,-0.0964477215819774,speech,disgust,normal,Kids are talking by the door,2nd,F
682,3570,7271,0.008046717,8.307200632151185,-0.3776789270148045,-33.86207,154.51077,240.43277,6349.597789998422,4367.966134011492,1029.6858171059494,12172.01722959072,-1.6134268328824024,0.124044781414513,0.35323715,-0.00035286664699957573,-1.4595014841760998,-0.1056709927897168,speech,sad,normal,Kids are talking by the door,1st,F
683,3537,7779,0.014871155,18.54717416176792,0.282516689423182,-32.157024,135.74207,183.11237,4147.348048488981,3772.3074588514814,733.367995946213,11353.766330753617,-1.330518865906072,0.4902407879295443,0.35420868,-0.005526933276095008,-1.278347283845804,0.4576343294560152,speech,happy,normal,Kids are talking by the door,1st,F
684,4538,26293,0.0915249,7.687034100103137,0.2265565923510079,-24.14736,93.892624,164.85837,4831.733833464883,2348.818077254808,1061.729985812919,11024.570870394626,-1.0537450612437536,0.3438066615827243,0.31990868,0.00045679515,-1.086369207878278,0.3105563830421054,song,angry,strong,Kids are talking by the door,2nd,F
685,4671,12293,0.025591766,5.966657574135608,0.1482499306484373,-34.057198,123.91555,152.35234,4264.747377472633,3656.4209130581394,882.9888881113881,12025.090233245066,-0.9069677915521392,0.6636075974308248,0.35836637,-0.005884884730049958,-1.0131540383723812,0.7545651754075413,song,angry,normal,Dogs are sitting by the door,2nd,F
686,3570,12367,0.03901379,17.592754425019216,0.4677739692756207,-28.472374,114.95177,184.54495,4576.361225823454,3799.133764633481,819.3897874599273,11999.612729409191,-1.341235866979652,0.389269947016309,0.36105308,-0.005554565539624856,-1.3608118602318222,0.420691266102632,speech,happy,strong,Dogs are sitting by the door,1st,F
687,4137,15405,0.027455831,19.252908989933168,0.5954740182496675,-30.222431,118.081055,182.71494,5649.538637771494,3847.986182189933,1119.5620987825882,12125.203091077368,-1.3829841722933065,0.4152413196004002,0.35613585,-0.0022317340783548634,-1.4554711122764046,0.209618832889604,speech,sad,strong,Dogs are sitting by the door,1st,F
688,4571,20151,0.037152547,21.70861499623199,0.196139152064003,-28.16864,111.1076,176.15604,7083.58171166871,3958.845628084221,1392.0537000078434,12147.160544905177,-1.6254096955514123,-0.0885864832106546,0.3461003,0.0003667319194076372,-1.4369505098126445,-0.1009042664354235,speech,disgust,strong,Dogs are sitting by the door,2nd,F
689,4805,11849,0.00595991,4.304220218685978,0.1934896117397472,-38.976532,152.78299,168.83662,3942.854637922485,3746.386357186685,835.162952898574,11905.020830120608,-0.838921726348941,0.7943212495652323,0.35933626,-0.006599323023446405,-0.9474690525295256,0.7963896953351691,song,fearful,normal,Dogs are sitting by the door,1st,F
690,4638,14699,0.0099885175,4.964054302244207,-0.4013370519808562,-35.84546,140.44608,161.54123,4836.693265945547,3454.1435778828104,971.4500444940508,12000.035237755585,-1.3856012187721052,0.3773067452776801,0.359392,-0.005430072536114206,-1.321183816200168,0.4198883303860221,song,calm,normal,Dogs are sitting by the door,2nd,F
691,4471,14358,0.015874015,5.589913552656354,-0.5579535351652268,-28.46201,132.07936,153.76878,4611.376668263236,2805.1277095500704,557.9549909684599,11760.487575501087,-0.629518420823604,0.7281157066791798,0.3704476,4.362695e-05,-1.5578157858038366,0.0966200666878423,song,fearful,normal,Dogs are sitting by the door,1st,F
692,4204,19015,0.01030462,12.560777255793978,0.170449197781366,-32.08572,137.0583,227.01544,5371.573927345527,3329.505058489977,1009.2792024376412,11948.667671224996,-1.4861402147221532,0.245346341559347,0.3318126,0.0007267905477858667,-1.1811884268428268,0.4182268873797307,speech,sad,strong,Dogs are sitting by the door,1st,F
693,3837,11974,0.019062452,21.357454453563587,-0.3696618616794287,-26.795443,126.346855,205.63232,4781.25685654772,2944.986083202368,869.5502472498231,11649.727940487366,-0.944703966718389,0.6019043738155505,0.34047425,9.3917144e-05,-1.433084591360524,0.0434374331683985,speech,happy,strong,Dogs are sitting by the door,1st,F
694,4438,18486,0.019261574,8.283495493977762,-0.0374304330597338,-30.679672,125.42393,170.4523,5355.794546441858,3487.537420281314,1034.9156312998648,12780.560212863378,-1.3250922952371784,0.2389939390882346,0.35159272,-0.002381812667528296,-1.4142001881936077,0.2136950818111388,speech,disgust,strong,Dogs are sitting by the door,2nd,F
695,4571,14704,0.030448793,8.183066300436295,-0.3732526247253757,-28.386219,124.12981,166.98746,5186.339181279083,2923.9975602917,837.7935427809762,12271.471470036644,-1.3417789179186084,0.3094072316798346,0.3620234,0.00018973598,-1.5045402217722046,0.1439966361404577,song,angry,normal,Dogs are sitting by the door,2nd,F
696,4571,13593,0.012075462,4.081385965388088,-0.1715355425888861,-36.36835,140.87318,157.61699,4672.511681541394,3648.523789685344,939.9291186275335,12028.53994218768,-1.3559297358398632,0.4366725552686574,0.35888827,-0.005831031302450149,-1.1834415316878983,0.5835817244803682,song,neutral,normal,Dogs are sitting by the door,1st,F
697,3570,12266,0.036552854,9.549134674634123,-0.1726851972416075,-23.970423,117.474724,208.28568,5544.46427694104,3049.4616564670805,1101.2200957144405,11221.949520126458,-1.4521864754506593,0.1881348710625092,0.32959083,0.0010912847,-1.3430932704469667,-0.129445229339027,speech,happy,strong,Dogs are sitting by the door,1st,M
698,4204,14661,0.017308393,7.530321731194189,-0.7096716698937676,-26.265474,133.88782,221.89377,5014.69521240783,3249.3280960704765,848.6684518026649,11975.089877514733,-1.4540586214991311,0.2304999828887,0.31583756,0.004780096328487684,-1.2633127545912142,0.1865580222178749,song,angry,normal,Dogs are sitting by the door,2nd,M
699,3837,10559,0.011027782,11.192698747629567,-0.4824240802380504,-24.974478,139.43526,220.05304,4325.415238869355,2605.8583275703404,653.7938846147397,10895.156929841776,-0.9941357929090257,0.455666016131817,0.32161245,0.0015911519,-1.33838278535743,0.097103286648068,speech,fearful,normal,Dogs are sitting by the door,1st,M
700,4938,18857,0.029129855,9.814173300629683,-0.2462086128631152,-21.258198,116.94169,187.1211,4564.334193993006,2248.7323641579724,863.8351748054838,10444.850856494077,-0.8877041725973047,0.559237739583878,0.32301924,0.00030664043,-1.3075428637162148,-0.0790906039545579,speech,disgust,strong,Dogs are sitting by the door,2nd,M
701,4271,11515,0.029898163,5.597574413508031,0.3216209039786558,-25.76376,123.80504,210.63857,5129.4047515866405,3633.559262370512,718.153612528818,12004.756789948602,-1.362520700416209,0.3984898652655221,0.33664566,0.0010718137,-1.4104910647791535,0.1100534925640121,song,fearful,normal,Dogs are sitting by the door,1st,M
702,4304,9453,0.007821585,5.505332521890695,-0.50467910110446,-28.38934,146.9573,209.5632,5082.604628799597,3749.82760126249,878.8181942611626,12033.855577867656,-1.4056195530451456,0.465657087011317,0.34212685,0.0014991147220862911,-1.4869753935441754,-0.0314451398838278,song,neutral,normal,Dogs are sitting by the door,1st,M
703,4171,10015,0.008596935,6.341069069779472,-0.7502169521274905,-26.713226,138.67426,186.83356,4655.965846469983,3493.7373199239,757.0761300830036,11858.763243205658,-1.1653689039229516,0.6449969690801535,0.34626213,0.00060361857,-1.480335410374782,0.0621756478498174,song,calm,normal,Dogs are sitting by the door,2nd,M
704,4571,14326,0.06221798,5.250916160725884,0.4300832282871057,-22.64853,108.47833,209.02245,4589.689046026332,3167.332708896752,855.2474856026175,11980.54425256811,-0.8602456007178425,0.6552341281004427,0.33397183,0.00143589881176312,-1.2833125109227872,0.3693109549273555,song,angry,normal,Dogs are sitting by the door,2nd,M
705,3403,8520,0.0061638355,10.836848947532836,-0.7096244588513099,-28.093523,148.98354,215.59161,4837.591147641943,3112.120298788252,788.9869756480507,13214.481602949449,-0.9993607172393428,0.411155375149173,0.3238887,0.002921443,-1.3410534983638696,-0.187866613579291,speech,sad,strong,Dogs are sitting by the door,1st,M
706,3670,11779,0.029011307,10.089643678399923,0.4248058787046946,-24.588148,124.99556,245.1062,5277.624297928704,3308.479099658921,744.8146141421523,11989.09606960234,-1.1460452177977138,0.327572874584703,0.3096783,0.0041815913,-1.269570693262147,0.0586466492154771,speech,happy,strong,Dogs are sitting by the door,1st,M
707,3837,10631,0.012391955,13.601404402653028,0.8156850787281147,-26.758368,141.89389,245.23097,5886.221715061804,3887.756690715964,722.9287058126826,11825.847758858516,-1.6825077939987296,0.0152494398127706,0.3122971,0.014394756,-1.328011079997129,-0.1337435273089956,speech,happy,normal,Kids are talking by the door,1st,M
708,3437,9513,0.0025737996,12.969840417491266,-1.0893987039460562,-28.574507,172.55266,201.94803,6217.856392979567,3636.776974023227,836.7365106855044,12234.865327538104,-1.5968814803037763,-0.1275694152676162,0.28458744,0.01278971,-1.0649516967952126,-0.3630896760108631,speech,sad,normal,Kids are talking by the door,1st,M
709,4771,14810,0.08592488,6.244251435021301,0.5459360682075413,-20.34853,100.34574,228.84143,4082.906425304696,2927.8964784806085,651.2616486572617,12000.38702079928,0.1969230908436445,1.1283905521774051,0.33219352,0.0026400664,-1.3203012201484097,0.2840753699133099,song,angry,strong,Kids are talking by the door,2nd,M
710,5005,13483,0.010468833,10.078450630921589,-0.4344568051415167,-26.946865,138.40471,194.94058,4785.319784737549,3286.5548591267634,837.6524122340873,11934.27373238488,-1.285496791314884,0.5605910241537485,0.33582985,0.0016738862,-1.427136321920025,0.0764090669290711,song,calm,strong,Kids are talking by the door,2nd,M
711,4271,12493,0.029268742,7.09798515190462,0.3331839644850149,-24.285963,122.18088,225.60278,4431.662081085767,2977.03347325338,677.3517052815411,11162.420836569196,-1.141021041111878,0.5417288978095325,0.3306652,0.0013928417,-1.3236921732023497,0.2590867741392256,song,fearful,strong,Kids are talking by the door,1st,M
712,4838,17182,0.004844524,15.923617234414646,-0.6100606982405166,-27.659042,146.90451,211.64255,5449.349885063669,3298.6993527826107,881.5034311340578,12009.992240732588,-1.3990941274189923,0.2512277083306949,0.29783565,0.00050663704,-1.146480150777215,-0.0635163035921921,speech,disgust,normal,Kids are talking by the door,2nd,M
713,4004,9670,0.01596603,14.530791043728732,0.1354476557027467,-22.929863,126.073814,196.53607,3919.448649095493,1955.0415188512509,963.9134185729606,8898.540930913186,-0.7636906583587035,0.5725741692940844,0.3106598,0.0049521467,-1.196660356178162,0.235287962674691,song,fearful,strong,Kids are talking by the door,1st,M
714,4137,12942,0.025516704,10.605281160019263,0.3263894416964398,-22.623493,127.989204,215.3608,4448.768698581125,2490.302334351032,1303.6016719689237,9643.801416137258,-1.5929654294723845,0.2552307962440151,0.30510297,0.002842438,-1.2407964510814893,0.2146471354172728,song,angry,strong,Kids are talking by the door,2nd,M
715,3337,8863,0.0027313393,11.52504929707809,-0.648225161887948,-28.836857,169.85072,257.06683,5102.393787222638,3625.42227106602,826.8918762334661,12023.66854091048,-1.4534122279019988,0.3119073730325247,0.2928889,0.010000285,-1.2289439559075277,-0.0660001017019323,speech,happy,normal,Kids are talking by the door,1st,M
716,3804,13890,0.009001895,5.716589415990219,-0.2477690001522698,-23.438091,141.24196,186.43289,5056.649508541939,3223.122963517801,103.78984400723178,11317.56729392947,-1.283671351395999,0.220160425591999,0.30681413,0.0033454634,-1.2437655036974615,-0.2675587704129976,speech,disgust,strong,Kids are talking by the door,2nd,M
717,3537,11856,0.0020108083,19.63219855801261,-0.8615408676125764,-31.262062,176.07373,226.58868,6502.005258013637,3634.238892461488,872.631963944066,11874.607854983366,-1.5768103448108537,-0.2800340953059625,0.2941606,0.0099703185,-1.103289799476644,-0.43658099985492,speech,sad,strong,Kids are talking by the door,1st,M
718,4071,11803,0.01294104,7.507257741762165,0.0652090013260399,-26.565731,139.45705,206.3707,5045.7043312075575,3432.366941758009,889.9696329729543,12016.513058786471,-1.3428515790662157,0.4029037819656693,0.32782632,0.0046048476,-1.3739674615086803,0.068798851989365,song,neutral,normal,Kids are talking by the door,1st,M
719,5839,10291,0.009484996,4.660146768124452,-0.0891213994988247,-27.701164,142.59244,228.13237,3226.836162487785,3329.039434038232,646.4754127330466,11386.177645512676,-0.002879343495393,1.2240441931433397,0.34788227,-0.0021732351662540174,-1.2309250473405542,0.4993471321607022,song,calm,normal,Kids are talking by the door,2nd,M
720,4638,11271,0.0072158664,5.299481017849743,-0.4322520503626649,-27.764668,153.11113,231.81691,4628.824857305265,3522.3823464331613,937.0901097372712,11897.51087357942,-1.3165611643810504,0.5220509010334318,0.3496606,0.002280955,-1.5195789488801772,0.1235757856028925,song,neutral,normal,Kids are talking by the door,1st,M
721,4271,9739,0.010911905,6.245948092796452,-0.2664566684438783,-26.175362,143.11398,190.82974,4662.198235843038,3384.12343567202,895.439091365927,10942.513764384645,-1.5069691372624503,0.4409300704603794,0.34057263,0.00045368786,-1.4654026739507209,0.0275104948911937,speech,calm,normal,Kids are talking by the door,2nd,M
